"PROGRAM_INT_ID","INDUSTRY_TYPE_CODE","BILL_AUTHORIZATION_DATE","TMSP_ADDED","TMSP_LAST_UPDT","STAFF_ID_LAST_UPDT","VPIC_APPLICATION_DATE","VPIC_ACRES","BROWNFIELD_APP_TYPE_CODE"
53795504,20,,11/13/2007 14:39:39,11/14/2007 14:13:17,"MKOPLIT ",,1,
53720630,20,,11/13/2007 15:00:30,11/13/2007 15:00:30,"TFINCH  ",,,
53889371,20,,11/30/2007 14:03:40,11/30/2007 14:03:40,"SVANPAT ",,,
53795243,20,,01/02/2008 13:32:26,01/02/2008 13:32:35,"MKOPLIT ",,2,
54313154,20,,03/31/2008 11:42:23,04/22/2008 15:24:07,"MKOPLIT ",,.3,
54759388,20,,08/13/2008 16:38:34,08/13/2008 16:38:34,"SVANPAT ",,,
54746072,20,,08/19/2008 14:46:24,08/19/2008 14:46:24,"TFINCH  ",,,
55031816,20,,10/27/2008 12:44:56,07/27/2009 11:31:50,"SVANPAT ",,3,
55178537,20,,12/09/2008 11:36:39,12/09/2008 11:36:39,"TFINCH  ",,,
55141811,20,,12/09/2008 11:54:00,07/27/2009 11:27:58,"SVANPAT ",,5,
55127398,20,,12/22/2008 15:16:17,10/22/2009 19:45:29,"SVANPAT ",,141,
55244128,20,,01/21/2009 08:45:35,01/21/2009 08:45:35,"TFINCH  ",,,
55451507,20,,02/25/2009 12:29:10,07/27/2009 12:46:30,"SVANPAT ",,2,
55541190,20,,03/26/2009 16:27:25,03/26/2009 16:27:25,"TFINCH  ",,,
55774285,20,,06/03/2009 13:50:20,07/27/2009 11:27:36,"SVANPAT ",,4,
55796381,20,,06/24/2009 10:04:50,06/23/2011 16:06:31,"MKOPLIT ",,3,
56272900,20,,07/07/2009 13:14:33,07/27/2009 11:57:31,"SVANPAT ",,1,
56310415,20,,07/07/2009 17:02:30,07/29/2009 11:35:30,"SVANPAT ",,11,
56148884,20,,07/27/2009 11:39:34,07/30/2009 12:34:17,"SVANPAT ",,6.3,
56375731,20,,07/28/2009 14:49:58,08/25/2009 12:34:57,"TFINCH  ",07/22/2009 00:00:00,1,
56525361,20,,09/03/2009 09:41:27,09/03/2009 09:41:27,"TFINCH  ",,,
56954137,20,,10/22/2009 15:32:10,06/24/2011 12:12:01,"MKOPLIT ",,2,60256338
56997211,20,,10/22/2009 19:03:17,11/23/2009 14:40:39,"MKOPLIT ",,4,
57000782,20,,10/22/2009 19:05:13,09/14/2011 13:40:04,"MKOPLIT ",,2,
57327339,22,,12/07/2009 15:56:46,12/07/2009 15:56:46,"SVANPAT ",,6,
57656401,22,,03/10/2010 11:17:39,03/10/2010 11:17:39,"SVANPAT ",,4.64,
57462421,20,,03/24/2010 13:14:01,10/24/2012 15:41:55,"MKOPLIT ",,10,60256332
57694534,13,,04/06/2010 11:43:15,07/18/2012 17:47:04,"SVANPAT ",,.3,60256332
57814686,36,,05/03/2010 18:04:05,05/03/2010 18:04:05,"SVANPAT ",,17.45,
58125427,21,,06/22/2010 13:19:05,06/22/2010 13:19:05,"SVANPAT ",,.61,
58502246,22,,08/30/2010 14:40:00,08/30/2010 14:40:00,"SVANPAT ",,4.8,
59757361,18,,03/29/2011 13:25:42,03/29/2011 13:25:42,"SVANPAT ",,1.32,
59757650,14,,03/29/2011 13:59:55,03/29/2011 13:59:55,"SVANPAT ",,1,
59757936,4,,03/29/2011 14:24:24,03/29/2011 14:24:24,"SVANPAT ",,2.1,
59786103,22,,04/06/2011 11:41:45,01/15/2014 10:18:35,"SVANPAT ",,2.6,60256338
59786431,20,,04/06/2011 14:06:45,12/18/2012 10:43:06,"SVANPAT ",,1,60256338
59786668,22,,04/06/2011 15:05:28,04/06/2011 15:05:28,"SVANPAT ",,1.96,
59800689,21,,04/12/2011 12:59:18,04/12/2011 12:59:18,"SVANPAT ",,1.15,
59830174,1,,04/20/2011 15:41:17,04/20/2011 15:41:17,"SVANPAT ",,2.9,
60112420,21,,05/20/2011 11:21:45,08/10/2011 16:17:22,"SVANPAT ",,7.58,60256338
60114416,21,,05/20/2011 12:42:17,08/10/2011 16:18:02,"SVANPAT ",,.3,60256338
60117317,21,,05/20/2011 15:55:53,08/10/2011 16:16:36,"SVANPAT ",,1.5,60256332
60137357,2,,05/24/2011 11:36:28,08/10/2011 16:14:56,"SVANPAT ",,.46,60256338
60255935,13,,06/02/2011 12:16:10,06/02/2011 12:16:10,"SVANPAT ",,.39,60256338
60385892,13,,06/15/2011 14:11:23,06/15/2011 14:11:23,"SVANPAT ",,1.29,60256338
60386343,13,,06/15/2011 15:09:34,06/15/2011 15:09:34,"SVANPAT ",,1.42,60256332
60447326,21,,06/22/2011 16:00:58,06/22/2011 16:00:58,"SVANPAT ",,2.54,60256328
60516035,36,,06/29/2011 14:37:39,06/29/2011 14:37:39,"SVANPAT ",,13.7,60256338
60553033,21,,07/22/2011 10:57:39,07/22/2011 10:57:39,"SVANPAT ",,2.07,60256338
60554434,36,,07/22/2011 16:02:30,08/10/2011 16:14:01,"SVANPAT ",,6.16,60256329
60605957,22,,07/27/2011 16:04:38,07/27/2011 16:04:44,"SVANPAT ",,11,60256338
60608444,21,,07/28/2011 14:02:10,07/28/2011 14:02:10,"SVANPAT ",,1.22,60256338
60940243,21,,09/12/2011 12:10:37,09/12/2011 12:10:37,"SVANPAT ",,4,60256338
60939378,27,,09/12/2011 12:12:17,09/12/2011 12:12:17,"SVANPAT ",,1,60256338
60940466,21,,09/12/2011 14:00:39,09/12/2011 14:00:39,"SVANPAT ",,1,60256328
60943988,13,,09/12/2011 14:34:58,09/12/2011 14:34:58,"SVANPAT ",,.5,60256328
60948597,18,,09/14/2011 11:40:11,09/14/2011 11:40:11,"SVANPAT ",,6.43,60256338
60948738,20,,09/14/2011 13:48:39,09/14/2011 13:48:45,"SVANPAT ",,.25,60256332
61046831,13,,09/30/2011 11:17:15,09/30/2011 11:17:15,"SVANPAT ",,.5,60256328
61058245,21,,10/07/2011 11:03:11,10/07/2011 11:03:11,"SVANPAT ",,1.76,60256338
61058278,22,,10/07/2011 13:09:45,10/07/2011 13:09:45,"SVANPAT ",,5,60256332
61058664,32,,10/07/2011 14:51:25,10/07/2011 14:51:25,"SVANPAT ",,60,60256332
61059171,22,,10/10/2011 12:26:14,10/10/2011 12:26:14,"SVANPAT ",,1.6,60256338
61060949,13,,10/10/2011 16:06:26,10/10/2011 16:07:12,"SVANPAT ",,.74,60256338
61062466,21,,10/11/2011 13:46:58,10/11/2011 13:46:58,"SVANPAT ",,2.64,60256332
61074393,22,,10/18/2011 13:39:54,10/18/2011 13:39:54,"SVANPAT ",,2.61,60256338
61075368,13,,10/18/2011 14:03:37,10/18/2011 14:03:37,"SVANPAT ",,.5,60256332
61332847,32,,11/07/2011 10:58:42,11/07/2011 10:58:42,"SVANPAT ",,1,60256332
61451761,30,,11/09/2011 15:27:25,11/09/2011 15:27:25,"SVANPAT ",,1,60256332
61803933,36,,12/12/2011 11:24:24,12/12/2011 11:24:24,"SVANPAT ",,.5,60256328
61825581,30,,12/21/2011 15:29:17,12/21/2011 15:29:17,"SVANPAT ",,11,60256332
61861675,21,,12/30/2011 15:56:12,12/30/2011 15:56:12,"SVANPAT ",,.38,60256332
61861692,21,,12/30/2011 16:54:56,12/30/2011 16:54:56,"SVANPAT ",,.5,60256328
61878348,20,,01/06/2012 13:38:32,01/06/2012 13:39:56,"SVANPAT ",,,60603326
61878480,18,,01/06/2012 14:14:32,01/06/2012 14:14:32,"SVANPAT ",,1.74,60256338
62019588,13,,01/23/2012 15:48:24,01/23/2012 15:48:24,"SVANPAT ",,.33,60256332
62146017,13,,01/30/2012 15:25:30,01/30/2012 15:25:30,"SVANPAT ",,.51,60256332
62187131,21,,02/14/2012 12:22:22,02/14/2012 12:22:22,"SVANPAT ",,.45,60256338
62188850,21,,02/14/2012 16:22:29,02/14/2012 16:22:29,"SVANPAT ",,1.13,60256338
62196420,20,,02/17/2012 12:44:19,02/17/2012 12:44:19,"SVANPAT ",,3,60256332
62196454,27,,02/17/2012 13:04:00,02/17/2012 13:04:00,"SVANPAT ",,2.5,60256332
272113,20,,09/11/2003 13:10:38,09/11/2003 13:10:49,"MKOPLIT ",09/11/2003 00:00:00,.6,
230299,20,,09/11/2003 13:37:52,09/11/2003 13:37:52,"MKOPLIT ",,,
271744,20,,09/23/2003 15:31:51,09/23/2003 15:32:22,"MKOPLIT ",09/02/2003 00:00:00,1,
273193,20,,10/02/2003 15:36:08,10/02/2003 15:36:19,"MKOPLIT ",09/19/2003 00:00:00,.4,
273287,20,,10/09/2003 14:33:47,10/09/2003 14:34:22,"MKOPLIT ",10/02/2003 00:00:00,9,
273659,20,,10/14/2003 13:00:27,10/14/2003 13:00:37,"MKOPLIT ",10/09/2003 00:00:00,1,
271940,20,,10/20/2003 14:03:35,10/20/2003 14:04:01,"MKOPLIT ",09/09/2003 00:00:00,1.2,
273359,20,,10/30/2003 14:56:59,10/30/2003 14:57:13,"MKOPLIT ",09/19/2003 00:00:00,1.85,
274733,20,,10/30/2003 16:34:40,10/30/2003 16:34:49,"MKOPLIT ",10/08/2003 00:00:00,.5,
275124,20,,11/06/2003 18:10:04,11/06/2003 18:10:15,"MKOPLIT ",10/27/2003 00:00:00,6,
274734,20,,11/10/2003 16:06:36,11/10/2003 16:06:57,"MKOPLIT ",10/02/2003 00:00:00,3.3,
274496,20,,11/20/2003 17:15:00,11/20/2003 17:21:27,"MKOPLIT ",10/27/2003 00:00:00,13,
275537,20,,11/25/2003 11:41:13,11/25/2003 11:42:13,"MKOPLIT ",11/11/2003 00:00:00,2,
275536,20,,11/25/2003 11:49:52,11/25/2003 11:50:24,"MKOPLIT ",10/07/2003 00:00:00,2,
275460,20,,11/25/2003 12:05:02,11/25/2003 12:05:10,"MKOPLIT ",11/11/2003 00:00:00,.6,
276817,20,,12/09/2003 13:24:14,12/09/2003 13:24:24,"MKOPLIT ",11/15/2003 00:00:00,1,
280094,20,,12/23/2003 13:36:13,12/23/2003 13:36:31,"MKOPLIT ",12/08/2003 00:00:00,.7,
280095,20,,12/23/2003 14:45:19,01/26/2004 15:49:41,"MKOPLIT ",12/12/2004 00:00:00,5.95,
255053,20,,01/13/2004 12:35:20,01/13/2004 12:35:52,"MKOPLIT ",12/16/2003 00:00:00,20,
281615,20,,01/20/2004 08:14:58,01/20/2004 08:15:08,"MKOPLIT ",01/02/2004 00:00:00,6,
281653,20,,01/20/2004 13:44:33,01/20/2004 13:44:42,"MKOPLIT ",01/14/2004 00:00:00,13,
281662,20,,01/29/2004 17:57:25,01/29/2004 17:57:34,"MKOPLIT ",01/15/2004 00:00:00,8.9,
282319,20,,02/03/2004 11:06:21,02/09/2004 16:40:50,"MKOPLIT ",01/08/2004 00:00:00,.65,
283114,20,,02/23/2004 16:13:03,02/23/2004 16:13:18,"MKOPLIT ",02/02/2004 00:00:00,.5,
283113,20,,02/24/2004 11:57:52,11/22/2013 12:11:52,"SVANPAT ",02/05/2004 00:00:00,1.59,60256332
285793,20,,03/22/2004 16:30:13,03/22/2004 16:30:24,"MKOPLIT ",03/18/2004 00:00:00,1.2,
284214,20,,03/23/2004 13:39:58,03/23/2004 13:40:25,"MKOPLIT ",03/02/2004 00:00:00,5.6,
284161,20,,03/23/2004 14:14:56,03/23/2004 14:15:30,"MKOPLIT ",02/18/2004 00:00:00,11.54,
286353,20,,03/29/2004 16:13:57,03/29/2004 16:14:13,"MKOPLIT ",03/25/2004 00:00:00,.48,
287755,20,,04/15/2004 16:27:28,04/15/2004 16:27:48,"MKOPLIT ",04/05/2004 00:00:00,.8,
287756,20,,04/15/2004 16:28:01,04/15/2004 16:28:10,"MKOPLIT ",04/05/2004 00:00:00,.3,
287773,20,,04/19/2004 14:35:37,04/19/2004 14:35:47,"MKOPLIT ",04/09/2004 00:00:00,.4,
286192,20,,04/27/2004 10:54:47,04/27/2004 10:54:56,"MKOPLIT ",03/03/2004 00:00:00,13,
287757,20,,04/27/2004 15:14:42,04/27/2004 15:18:54,"MKOPLIT ",04/09/2004 00:00:00,.5,
288693,20,,04/29/2004 16:22:16,04/29/2004 16:22:27,"MKOPLIT ",04/28/2004 00:00:00,.4,
287939,20,,04/29/2004 16:54:33,04/29/2004 16:54:42,"MKOPLIT ",04/09/2004 00:00:00,5,
289154,20,,05/05/2004 14:42:52,05/05/2004 14:43:02,"MKOPLIT ",04/27/2004 00:00:00,1.75,
289576,20,,05/10/2004 16:08:08,05/10/2004 16:08:25,"MKOPLIT ",05/10/2004 00:00:00,1.5,
284159,20,,05/25/2004 12:43:48,05/25/2004 12:45:23,"MKOPLIT ",02/26/2004 00:00:00,11.1,
288082,20,,05/25/2004 13:55:12,05/25/2004 13:55:49,"MKOPLIT ",04/27/2004 00:00:00,.3,
290093,20,,05/27/2004 11:25:55,05/27/2004 11:26:06,"MKOPLIT ",05/11/2004 00:00:00,4.5,
290866,20,,05/27/2004 16:58:59,05/27/2004 16:59:14,"MKOPLIT ",05/27/2004 00:00:00,5,
291513,20,,06/07/2004 17:00:34,06/21/2004 12:49:37,"MKOPLIT ",04/21/2004 00:00:00,3.3,
291514,20,,06/07/2004 17:09:45,06/07/2004 17:09:59,"MKOPLIT ",05/24/2004 00:00:00,6,
291653,20,,06/21/2004 15:02:12,06/21/2004 15:02:42,"MKOPLIT ",05/20/2004 00:00:00,1.89,
292756,20,,06/22/2004 10:22:17,06/22/2004 10:22:29,"MKOPLIT ",05/18/2004 00:00:00,1.5,
292796,20,,06/22/2004 13:16:22,06/22/2004 13:16:32,"MKOPLIT ",05/27/2004 00:00:00,2,
293493,20,,06/29/2004 09:22:00,06/29/2004 09:58:00,"MKOPLIT ",06/14/2004 00:00:00,1.36,
293474,20,,06/29/2004 10:05:19,06/29/2004 10:05:34,"MKOPLIT ",06/21/2004 00:00:00,.25,
294118,20,,07/08/2004 14:25:50,07/08/2004 14:25:59,"MKOPLIT ",07/08/2004 00:00:00,.2,
295755,20,,08/03/2004 09:47:16,08/03/2004 09:47:29,"MKOPLIT ",07/20/2004 00:00:00,7,
63403767,13,,07/16/2012 15:07:12,07/16/2012 15:07:12,"SVANPAT ",,.5,60256338
63404455,20,,07/16/2012 16:55:25,07/16/2012 16:55:25,"SVANPAT ",,2.4,60256338
63424808,21,,07/20/2012 16:32:13,07/20/2012 16:32:13,"SVANPAT ",,4.15,60256332
63519925,13,,08/06/2012 15:50:28,08/06/2012 15:50:28,"SVANPAT ",,1.36,60256332
63674544,32,,08/20/2012 14:29:32,08/20/2012 14:29:32,"SFRYE   ",,2,60256338
63674762,36,,08/20/2012 15:56:24,08/20/2012 15:56:24,"SFRYE   ",,10.5,60256338
63797995,22,,09/17/2012 14:31:28,09/17/2012 14:31:28,"SVANPAT ",,8.5,60256338
63799716,13,,09/17/2012 16:59:44,09/17/2012 16:59:44,"SVANPAT ",,.74,60256328
63838476,20,,10/05/2012 13:59:26,10/05/2012 13:59:26,"SVANPAT ",,2.42,60256338
63969708,13,,10/05/2012 15:33:33,10/05/2012 15:33:33,"SVANPAT ",,.5,60256328
63969789,20,,10/05/2012 16:46:37,10/05/2012 16:46:37,"SVANPAT ",,1,60256338
64176913,20,,11/21/2012 12:20:06,11/21/2012 12:20:06,"SVANPAT ",,13.62,60256332
64469310,20,,01/02/2013 15:35:07,01/02/2013 15:35:07,"SVANPAT ",,.5,60256332
64500862,21,,01/08/2013 15:01:32,01/08/2013 15:01:32,"SVANPAT ",,3,60256328
64045873,20,,01/09/2013 13:37:40,03/12/2013 10:35:13,"SVANPAT ",,1,60256332
64654012,22,,01/23/2013 17:04:03,01/23/2013 17:04:03,"SVANPAT ",,.41,60256338
64654142,13,,01/23/2013 17:08:03,01/23/2013 17:08:03,"SVANPAT ",,.1,60256332
64814575,13,,02/13/2013 13:54:58,02/13/2013 13:54:58,"SVANPAT ",,1,60256338
64794633,21,,02/21/2013 11:04:03,02/21/2013 11:04:03,"SVANPAT ",,1,60256332
64840787,13,,02/21/2013 12:04:51,02/21/2013 12:04:51,"SVANPAT ",,.5,60256332
64841801,13,,02/21/2013 15:37:29,02/21/2013 15:37:29,"SVANPAT ",,.4,60256332
64848363,20,,02/22/2013 13:52:03,02/22/2013 13:52:03,"SVANPAT ",,.46,60256338
64891035,13,,03/04/2013 14:40:52,03/04/2013 14:40:52,"SVANPAT ",,1.23,60256332
64965575,20,,03/25/2013 10:47:14,03/25/2013 10:47:14,"SVANPAT ",,1.21,60256338
64966006,13,,03/25/2013 11:48:47,03/25/2013 11:48:47,"SVANPAT ",,2,60256332
65866527,20,,04/08/2013 16:26:58,04/08/2013 16:26:58,"SVANPAT ",,10,60256338
65921356,20,,04/24/2013 17:20:08,04/24/2013 17:20:08,"SVANPAT ",,.49,60256338
65937276,20,,04/26/2013 10:40:17,04/26/2013 10:40:17,"SVANPAT ",,3.48,60256338
65943085,20,,04/29/2013 11:26:44,04/29/2013 11:26:44,"SVANPAT ",,1.8,60256338
65943124,32,,04/29/2013 11:51:58,04/29/2013 11:51:58,"SVANPAT ",,14.89,60256332
65944356,20,,04/29/2013 15:57:07,04/29/2013 15:57:07,"SVANPAT ",,1,60256338
66021253,26,,05/09/2013 15:35:58,05/09/2013 15:35:58,"SVANPAT ",,10,60256332
66083730,20,,05/17/2013 11:40:26,05/17/2013 11:40:26,"SVANPAT ",,4,60256332
66084507,13,,05/17/2013 14:25:46,05/17/2013 14:25:46,"SVANPAT ",,.52,60256332
66073387,19,,05/17/2013 15:52:27,05/17/2013 15:52:27,"SVANPAT ",,10,60256332
66139028,25,,05/24/2013 11:26:35,05/24/2013 11:26:35,"SVANPAT ",,1.5,60256332
66160920,20,,05/30/2013 10:51:21,05/30/2013 10:51:21,"SVANPAT ",,3,60256338
66181383,30,,06/03/2013 15:36:37,06/03/2013 15:36:37,"SVANPAT ",,16,60256332
66288000,13,,06/13/2013 12:53:26,06/13/2013 12:53:26,"SVANPAT ",,2.65,60256332
66315220,20,,06/17/2013 15:23:22,06/17/2013 15:23:22,"SVANPAT ",,10,60256332
66587343,20,,07/26/2013 14:06:44,07/26/2013 14:06:44,"SVANPAT ",,.5,60256338
66610768,20,,07/26/2013 15:13:47,07/26/2013 15:13:47,"SVANPAT ",,.3,60256332
66685332,13,,08/07/2013 15:17:44,08/07/2013 15:17:44,"SVANPAT ",,1.13,60256332
66619023,20,,08/07/2013 15:42:54,08/07/2013 15:42:54,"SVANPAT ",,12.44,60256338
66595375,20,,08/07/2013 15:43:18,08/07/2013 15:43:18,"SVANPAT ",,.5,60256338
66764101,13,,08/16/2013 10:32:50,08/16/2013 10:32:50,"SVANPAT ",,.96,60256332
66839584,20,,08/29/2013 10:50:49,08/29/2013 10:50:49,"SVANPAT ",,4.13,60256332
66915521,26,,09/19/2013 14:00:53,09/19/2013 14:00:53,"SVANPAT ",,82,60256338
66915794,19,,09/25/2013 14:18:13,09/25/2013 14:18:13,"SVANPAT ",,.78,60256338
66915892,19,,09/25/2013 14:33:34,09/25/2013 14:33:34,"SVANPAT ",,5.86,60256338
67024888,13,,10/02/2013 16:00:18,10/02/2013 16:00:18,"SVANPAT ",,.39,60256332
67024937,13,,10/02/2013 16:13:10,10/02/2013 16:13:10,"SVANPAT ",,.51,60256332
67024967,20,,10/02/2013 17:04:17,10/02/2013 17:04:17,"SVANPAT ",,1.33,60256338
67025056,13,,10/02/2013 18:22:37,10/02/2013 18:22:37,"SVANPAT ",,.55,60256332
67154900,20,,10/30/2013 15:52:17,10/30/2013 15:52:17,"SVANPAT ",,2.45,60256338
67168603,20,,11/01/2013 11:13:03,11/01/2013 11:13:03,"SVANPAT ",,.48,60256332
67169160,20,,11/01/2013 15:48:55,11/01/2013 15:48:55,"SVANPAT ",,.25,60256332
67168674,20,,11/01/2013 16:01:01,11/01/2013 16:01:01,"SVANPAT ",,.5,60256338
67648036,13,,12/18/2013 17:16:27,12/18/2013 17:16:27,"SVANPAT ",,1,60256332
67663982,20,,12/19/2013 15:06:21,12/19/2013 15:06:21,"SVANPAT ",,.3,60256332
67678447,20,,12/26/2013 10:58:25,12/26/2013 10:58:25,"SVANPAT ",,1.74,60256332
67710704,13,,12/26/2013 14:27:11,12/26/2013 14:27:11,"SVANPAT ",,.7,60256332
67747647,20,,12/30/2013 15:20:36,12/30/2013 15:20:36,"SVANPAT ",,.3,60603326
67956976,20,,01/31/2014 15:22:28,01/31/2014 15:22:28,"SVANPAT ",,.7,60256338
68091346,20,,02/13/2014 12:05:21,02/13/2014 12:05:21,"SVANPAT ",,4.49,60256332
68099282,20,,02/13/2014 15:34:42,02/13/2014 15:34:42,"SVANPAT ",,1.6,60256332
68099334,20,,02/13/2014 16:00:12,02/13/2014 16:00:12,"SVANPAT ",,1.17,60256338
68133300,20,,02/18/2014 11:10:16,02/18/2014 11:10:16,"SVANPAT ",,.5,60256332
68158938,13,,02/24/2014 12:34:26,02/24/2014 12:34:26,"SVANPAT ",,1.8,60256338
68287237,20,,03/12/2014 11:03:11,03/12/2014 11:03:11,"SVANPAT ",,1,60256338
68380842,20,,03/28/2014 13:44:45,03/28/2014 13:44:45,"SVANPAT ",,.83,60256338
68391648,19,,04/01/2014 23:19:00,04/01/2014 23:19:00,"SVANPAT ",,40,60256338
68521489,20,,04/21/2014 13:40:36,04/21/2014 13:40:36,"SVANPAT ",,10,60256338
68530983,20,,04/21/2014 13:56:49,04/21/2014 13:56:49,"SVANPAT ",,32,60256332
68566038,20,,05/01/2014 12:28:35,05/01/2014 12:28:35,"SVANPAT ",,20,60256332
68566068,20,,05/01/2014 13:03:36,05/01/2014 13:03:36,"SVANPAT ",,1.3,60256332
68690797,20,,05/14/2014 11:23:39,05/14/2014 11:23:39,"SVANPAT ",,3.8,60256338
68699597,13,,05/14/2014 13:28:10,05/14/2014 13:28:10,"SVANPAT ",,1.31,60256332
68702979,20,,05/14/2014 15:52:00,05/14/2014 15:52:00,"SVANPAT ",,1.13,60256338
68727391,20,,05/16/2014 11:49:34,05/16/2014 11:49:34,"SVANPAT ",,.44,60256332
68748509,20,,05/19/2014 14:49:56,05/19/2014 14:49:56,"SVANPAT ",,.3,60603326
68867470,20,,06/05/2014 11:58:28,06/05/2014 11:58:28,"SVANPAT ",,2.5,60256338
68890324,20,,06/09/2014 11:05:43,06/09/2014 11:05:43,"SVANPAT ",,.3,60256338
68986352,20,,06/18/2014 11:36:43,06/18/2014 11:36:43,"SVANPAT ",,2.07,60256332
68991316,13,,06/18/2014 15:16:41,06/18/2014 15:16:41,"SVANPAT ",,.5,60256338
68991800,20,,06/18/2014 16:15:30,06/18/2014 16:15:30,"SVANPAT ",,.3,60256332
68992620,15,,06/18/2014 16:54:15,06/18/2014 16:54:15,"SVANPAT ",,1.21,60256338
68992830,20,,06/18/2014 17:10:46,06/18/2014 17:10:46,"SVANPAT ",,.3,60256338
69155804,20,,07/03/2014 10:07:55,07/03/2014 10:07:55,"SVANPAT ",,1,60256338
69196587,20,,07/08/2014 15:32:30,07/08/2014 15:32:30,"SVANPAT ",,110,60256338
69424332,13,,07/22/2014 16:17:56,07/22/2014 16:17:56,"SVANPAT ",,.56,60256332
69424368,20,,07/22/2014 16:59:09,07/22/2014 16:59:09,"SVANPAT ",,.11,60256338
69790616,20,,08/20/2014 14:39:18,08/20/2014 14:39:18,"SVANPAT ",,12,60256338
69811525,20,,08/20/2014 17:15:44,08/20/2014 17:15:44,"SVANPAT ",,5,60256338
69961371,20,,08/29/2014 12:40:05,08/29/2014 12:40:05,"SVANPAT ",,86,60256332
69961402,20,,08/29/2014 12:55:37,08/29/2014 12:55:37,"SVANPAT ",,12,60256332
70164863,20,,09/15/2014 10:41:22,09/15/2014 10:41:22,"SVANPAT ",,.56,60256338
70176673,20,,09/15/2014 15:56:24,09/15/2014 15:56:24,"SVANPAT ",,180,60256332
70300784,20,,09/19/2014 13:16:48,09/19/2014 13:16:48,"SVANPAT ",,1.23,60256338
70341941,20,,09/22/2014 17:56:06,09/22/2014 17:56:06,"SVANPAT ",,.34,60256338
70341947,20,,09/22/2014 18:25:19,09/22/2014 18:25:19,"SVANPAT ",,.89,60256338
70429128,20,,09/26/2014 15:36:08,09/26/2014 15:36:08,"SVANPAT ",,1,60256338
70429230,13,,09/26/2014 16:03:48,09/26/2014 16:03:48,"SVANPAT ",,.5,60256332
70893245,20,,10/28/2014 11:30:04,10/28/2014 11:30:04,"SVANPAT ",,14,60256338
71033243,20,,11/12/2014 11:37:40,11/12/2014 11:37:40,"SVANPAT ",,427,60256338
71412846,13,,12/04/2014 11:40:02,12/04/2014 11:40:02,"SVANPAT ",,.5,60256332
71413252,20,,12/04/2014 13:24:57,12/04/2014 13:24:57,"SVANPAT ",,1.84,60256338
71535815,20,,12/10/2014 10:07:40,12/10/2014 10:07:40,"SVANPAT ",,3,60256332
71732136,20,,12/17/2014 15:25:37,12/17/2014 15:25:37,"SVANPAT ",,10,60256338
72029665,20,,01/06/2015 16:04:45,01/06/2015 16:04:45,"SVANPAT ",,10,60256338
72630183,20,,02/02/2015 11:21:08,02/02/2015 11:21:08,"SVANPAT ",,.3,60256332
72631335,20,,02/02/2015 13:38:25,02/02/2015 13:38:25,"SVANPAT ",,.84,60256338
72661239,20,,02/05/2015 11:10:25,02/05/2015 11:10:25,"SVANPAT ",,8.5,60256338
72961591,20,,02/25/2015 17:03:21,02/25/2015 17:03:21,"SVANPAT ",,.48,60256338
73002135,13,,03/03/2015 15:36:10,03/03/2015 15:36:10,"SVANPAT ",,.3,60256332
73046533,20,,03/06/2015 13:05:03,03/06/2015 13:05:03,"SVANPAT ",,.3,60256338
73058676,20,,03/09/2015 10:12:56,03/09/2015 10:12:56,"SVANPAT ",,1.41,60256338
73062073,13,,03/09/2015 11:14:20,03/09/2015 11:14:20,"SVANPAT ",,.45,60256332
73098590,20,,03/11/2015 10:32:50,03/11/2015 10:32:50,"SVANPAT ",,1.26,60256332
73180834,20,,03/17/2015 16:20:24,03/17/2015 16:20:24,"SVANPAT ",,.3,60256338
73195799,20,,03/18/2015 10:53:43,03/18/2015 10:53:43,"SVANPAT ",,.58,60256332
73279314,20,,03/23/2015 14:31:25,03/23/2015 14:31:25,"SVANPAT ",,2.2,60256338
73281841,20,,03/23/2015 17:37:32,03/23/2015 17:37:32,"SVANPAT ",,2.15,60256338
73425313,20,,04/09/2015 13:04:28,04/09/2015 13:04:28,"SVANPAT ",,80.4,60256338
73429488,20,,04/09/2015 14:16:29,04/09/2015 14:16:29,"SVANPAT ",,.61,60256338
73437744,20,,04/09/2015 16:18:53,04/09/2015 16:18:53,"SVANPAT ",,1.92,60256338
73565684,13,,04/17/2015 12:26:36,04/17/2015 12:26:36,"SVANPAT ",,2.91,60256332
73754485,20,,05/04/2015 11:53:39,05/04/2015 11:53:39,"SVANPAT ",,71,60256338
73950040,20,,05/14/2015 10:57:01,05/14/2015 10:57:01,"SVANPAT ",,1.66,60256338
73984858,20,,05/15/2015 11:46:57,05/15/2015 11:46:57,"SVANPAT ",,.16,60256332
73984924,13,,05/15/2015 11:57:55,05/15/2015 11:57:55,"SVANPAT ",,3.5,60256332
63364111,20,,07/05/2012 10:34:15,07/05/2012 10:34:15,"SVANPAT ",,1.07,60256332
63364402,20,,07/05/2012 11:57:17,07/05/2012 11:57:17,"SVANPAT ",,2.36,60256338
63364828,22,,07/05/2012 15:26:55,07/05/2012 15:26:55,"SVANPAT ",,7,60256338
63402096,20,,07/16/2012 12:05:26,07/16/2012 12:05:26,"SVANPAT ",,1,60603326
63456113,21,,07/25/2012 15:23:10,07/25/2012 15:23:10,"SVANPAT ",,19.08,60256338
63457362,22,,07/25/2012 15:56:12,07/25/2012 15:56:12,"SVANPAT ",,5.97,60256338
63551197,20,,08/09/2012 14:35:32,08/09/2012 14:35:32,"SVANPAT ",,.5,60603326
