"Reference ID","Box Number","Site Name","Street","City","County","Program","Latitude","Longitude","All Programs for Site","Covenant","RCRA Hazardous Waste Sites"
"6852","2011BAZ3814","KNUDTSEN CHEVROLET CO","1710 N 4TH ST","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.691608","-116.780161","General Remediation, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"107672","2013BAZ407","KODIAK AMERICA LLC","1350 POMERELLE AVE","BURLEY","Cassia","RCRA Hazardous Waste Sites","42.536173","-113.778051","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"107682","2013BAZ402","KOONTZ - WAGNER CUSTOM CONTROLS HOLDING","20394 PINTO LANE","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.667709","-116.779387","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4134","2011BAZ3818","KOOTENAI CNTY DISASTER SVC TWIN LAKES","HWY 41 MP 13","RATHDRUM","Kootenai","RCRA Hazardous Waste Sites","47.884912","-116.853913","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4135","2011BAZ3820","KOOTENAI CNTY PRAIRIE TRANSFER STATION","15580 W PRAIRIE AVE","POST FALLS","Kootenai","RCRA Hazardous Waste Sites","47.743739","-116.996416","RCRA Hazardous Waste Site, Solid Waste","","RCRA Hazardous Waste Sites"
"2913","2011BAZ874","KRAFT FOODS INC STORAGE FACILITY","212 S E ST","RUPERT","Minidoka","RCRA Hazardous Waste Sites","42.613976","-113.673287","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"110521","2014BAZ107","K & R RENTAL AND SALES INC","256 S 600 W (HWY 27)","HEYBURN","MINIDOKA","RCRA Hazardous Waste Sites","42.5822","-113.7811","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4262","2011BAZ4132","K & S CUSTOM STEEL LLC","311 THAIN RD","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.383499","-116.979439","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4063","2011BAZ3660","K ST FAST LUBE","119 K ST","SMELTERVILLE","Shoshone","RCRA Hazardous Waste Sites","47.541914","-116.186287","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6813","2011BAZ3656","K & T STEEL CORP","322 DIAMOND AVE W","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.54844","-114.484937","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4141","2011BAZ3841","KURPJUWEIT FRED J","8820 W JOPLIN RD","MERIDIAN","Ada","RCRA Hazardous Waste Sites","43.670738","-116.503745","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6862","2011BAZ3842","KWAL-HOWELLS INC","8515 W WESTPARK STREET","BOISE","Ada","RCRA Hazardous Waste Sites","43.606804","-116.288754","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2984","2011BAZ1045","K W BAKER TRUCKING","3543 E MAIN","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.416974","-116.980522","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4147","2011BAZ3854","L A ALUMINUM CASTING","1905 W MILES AVE","HAYDEN","Kootenai","RCRA Hazardous Waste Sites","47.765872","-116.812825","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"13983","2011BAZ7403","LABCORP","1950 E CLARK STE D","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.876158","-112.430899","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"8995","2011BAZ3864","LAEGER AUTO REPAIR","117 E MAIN ST","MIDDLETON","Canyon","RCRA Hazardous Waste Sites","43.706685","-116.620671","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"8996","2011BAZ3867","LAIDLAW EDUCATION SERVICES","2181 COMMERCE AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.56381","-116.208092","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"8997","2011BAZ3869","LAKE CITY FORD","1508 N 4TH ST","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.68983","-116.78051","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4152","2011BAZ3870","LAKE CITY FORD AUTO BODY","1503 N 4TH ST","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.689555","-116.781255","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"8998","2011BAZ3871","LAKE CITY INTL TRUCK AMITY","770 W AMITY RD","BOISE","Ada","RCRA Hazardous Waste Sites","43.56082","-116.19061","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4153","2011BAZ3872","LAKE CITY INTL TRUCK FAIRVIEW","4000 W FAIRVIEW AVE (PARCEL A); SAME AS 2198 GARDEN ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.619472","-116.23091","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4153","2011BAZ3872","LAKE CITY INTL TRUCK FAIRVIEW","4000 W FAIRVIEW AVE (PARCEL A); SAME AS 2198 GARDEN ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.619472","-116.23091","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"28632","2013BAZ286","LAKE CITY POWDER COATING","6225 ACE ST","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.728514","-116.833111","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"13864","2011BAZ3874","LAKE CITY TRUCKS IDAHO FALLS","7011 S 45 W","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.434931","-112.12236","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4248","2011BAZ4106","LAKE CITY TRUCKS IDAHO FALLS","4060 W ANDCO DR","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.44268","-112.113936","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4155","2011BAZ3875","LAKE CITY TRUCKS LEWISTON","529 22ND ST N","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.426174","-116.999076","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4157","2011BAZ3882","LAKELAND CO INC","1478 HWY 41","RATHDRUM","Kootenai","RCRA Hazardous Waste Sites","47.806208","-116.893638","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4158","2011BAZ3887","LAKESHORE TIE & LUMBER INC","11220 N GOVT WAY","HAYDEN","Kootenai","RCRA Hazardous Waste Sites","47.77397","-116.785707","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4150","2011BAZ3860","LA MODE CLEANERS","290 E 4TH N","MOUNTAIN HOME","Elmore","RCRA Hazardous Waste Sites","43.134332","-115.694552","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4159","2011BAZ3894","LAMONT EXPRESS LUBE & AUTOMOTIVE REPAIR","89 N STATE ST","PRESTON","Franklin","RCRA Hazardous Waste Sites","42.098127","-111.876973","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4161","2011BAZ3896","LAND & SEA INC","RT 6","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.540412","-114.460935","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4164","2011BAZ3900","LANDVATTER MOTOR INC","S MAIN ST & W WASHINGTON AVE","ABERDEEN","Bingham","RCRA Hazardous Waste Sites","42.943183","-112.838436","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2480","2011BAZ122","LAND VIEW(2ND)","343 N HWY 24(340 N 350 E)","ACEQUIA","Minidoka","RCRA Hazardous Waste Sites","42.671253","-113.600473","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4162","2011BAZ3898","LAND VIEW FERTILIZER INC","925 N HWY 24","RUPERT(MINIDOKA)","Minidoka","RCRA Hazardous Waste Sites","42.752419","-113.50209","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"27623","2013BAZ21","LAPWAI SD BUS BARN","204 DISTRICT RD (aka BUS BARN LN)","LAPWAI","Nez Perce","RCRA Hazardous Waste Sites","46.396215","-116.804452","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4165","2011BAZ3904","LAPWAI SD PHINNEY BLDG","99 AGENCY LOOP RD","LAPWAI","Nez Perce","RCRA Hazardous Waste Sites","46.4","-116.803154","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4414","2011BAZ4497","LARIVIERE EQUIPMENT & EXCAVATION","24290 N VLAZY S LN","ATHOL","Kootenai","RCRA Hazardous Waste Sites","47.892037","-116.693041","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4166","2011BAZ3907","LARRIN SANT AUTO BODY","116 S BIRCH ST","SHOSHONE","Lincoln","RCRA Hazardous Waste Sites","42.936194","-114.409891","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9655","2011BAZ6282","LARRY MILLER COLLISION","222 AUTO DR","BOISE","Ada","RCRA Hazardous Waste Sites","43.601987","-116.275203","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"9009","2011BAZ3912","LARRY MILLER FORD","6009 CLEVELAND BLVD","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.62788","-116.6339","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4168","2011BAZ3913","LARRY MILLER HONDA","7710 GRATZ DR","BOISE","Ada","RCRA Hazardous Waste Sites","43.602019","-116.278207","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9010","2011BAZ3914","LARRY MILLER PONTIAC BUICK CADILLAC","233 AUTO DR","BOISE","Ada","RCRA Hazardous Waste Sites","43.602176","-116.277087","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"6886","2011BAZ3918","LARSEN OF IDAHO FRESH","2379 E 2300 N; T7N R36E SEC4 SESE","HAMER","Jefferson","RCRA Hazardous Waste Sites","43.959253","-112.220891","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4170","2011BAZ3919","LARSON & ASSOCIATES","1954 E CENTER ST","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.875544","-112.429564","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4171","2011BAZ3920","LARSON & ASSOCIATES INC","1969 BEECHCRAFT RD","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.905109","-112.590179","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4172","2011BAZ3922","LARSON MILLER","3315 S SIMCO RD","MAYFIELD","Ada","RCRA Hazardous Waste Sites","43.294862","-115.956251","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4174","2011BAZ3929","LATAH SANITATION INC","3339 HWY 8 E (5 MI E OF MOSCOW)","MOSCOW","Latah","RCRA Hazardous Waste Sites","46.712362","-116.896926","RCRA Hazardous Waste Site, Solid Waste","","RCRA Hazardous Waste Sites"
"6890","2011BAZ3930","LATHAM MOTOR CO","510 2ND AVE S","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.55109","-114.46619","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"6896","2011BAZ3939","LAYNE PUMPS INC","3797 N 3400 E","KIMBERLY","Twin Falls","RCRA Hazardous Waste Sites","42.5482","-114.38477","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"112753","2015BAZ30","LAZY J TAVERN","12000 HORSESHOE BEND RD","BOISE","Ada","RCRA Hazardous Waste Sites","43.714798","-116.316579","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6866","2011BAZ3855","L B TRUCKS & EQUIPMENT","10830 W EXECUTIVE DR","BOISE","Ada","RCRA Hazardous Waste Sites","43.610583","-116.317131","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"14400","2012BAZ46","LC TINT","232 1/2 THAIN RD","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.385068","-116.98389","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4180","2011BAZ3956","LEES TRUCK TRAILER & EQUIPMENT","1718 7TH AVE N","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.427261","-117.007621","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"13867","2011BAZ3955","LEES TRUCK TRAILER & EQUIPMENT","1030 BRYDEN AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.379594","-116.977033","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4188","2011BAZ3976","LEOS TOWING","525 N MAIN ST","MOUNTAIN HOME","Elmore","RCRA Hazardous Waste Sites","43.134548","-115.697993","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4190","2011BAZ3979","LES BOIS TRANSPORT","4620 N PIERCE PARK LN","BOISE","Ada","RCRA Hazardous Waste Sites","43.66036","-116.268149","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"14411","2012BAZ47","LES SCHWAB LEWISTON 2","251 THAIN RD","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.384736","-116.981311","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"14094","2012BAZ181","LES SCHWAB TIRE CENTER AF 123","2842 POCATELLO AVE STE 1","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.787065","-112.84264","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4191","2011BAZ3980","LES SCHWAB TIRE CENTER BOISE","6017 W FAIRVIEW AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.618602","-116.256403","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5921","2011BAZ7573","LES SCHWAB TIRE CENTER GRANGEVILLE","411 E MAIN ST","GRANGEVILLE","Idaho","RCRA Hazardous Waste Sites","45.92483","-116.114201","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9034","2011BAZ3982","LES SCHWAB TIRE CENTER KELLOGG","15 E CAMERON AVE","KELLOGG","Shoshone","RCRA Hazardous Waste Sites","47.537739","-116.118289","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4192","2011BAZ3983","LES SCHWAB TIRE CENTER LEWISTON 1","1408 MAIN ST","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.417684","-117.013125","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"14158","2012BAZ24","LES SCHWAB TIRE CENTER MH 102 ","400 AIRBASE RD (W 6TH S ST)","MOUNTAIN HOME","Elmore","RCRA Hazardous Waste Sites","43.127362","-115.695314","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"14158","2012BAZ24","LES SCHWAB TIRE CENTER MH 102 ","400 AIRBASE RD (W 6TH S ST)","MOUNTAIN HOME","Elmore","RCRA Hazardous Waste Sites","43.127362","-115.695314","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"112727","2015BAZ18","LES SCHWAB TIRE CENTER POCATELLO 109","505 N 5TH AVE","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.868712","-112.445662","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4193","2011BAZ3984","LES SCHWAB TIRE CENTER ST MARIES","930 MAIN AVE","ST MARIES","Benewah","RCRA Hazardous Waste Sites","47.316485","-116.569719","General Remediation, RCRA Hazardous Waste Site","yes","RCRA Hazardous Waste Sites"
"4194","2011BAZ3985","LES SCHWAB TIRE CENTER TWIN FALLS","421 BLUE LAKES BLVD N","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.569177","-114.401013","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9037","2011BAZ3991","LEWIS CLARK MOTOR CO","1005 WARNER AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.38477","-116.98007","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3706","2011BAZ2778","LEWIS CLARK RECYCLERS SHOP","315 4TH ST","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.422834","-117.028176","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"7872","2011BAZ3992","LEWISTON AIRPORT","406 BURRELL AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.37904","-117.01101","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7872","2011BAZ3992","LEWISTON AIRPORT","406 BURRELL AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.37904","-117.01101","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7872","2011BAZ3992","LEWISTON AIRPORT","406 BURRELL AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.37904","-117.01101","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"9038","2011BAZ3993","LEWISTON AUTO BODY & RV CENTER","1718 23RD ST","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.402612","-116.999438","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4196","2011BAZ3995","LEWISTON CENTER PARTNERSHIP LLP","1934 19TH AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.400351","-117.00335","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9040","2011BAZ3996","LEWISTON CITY","1214 WARNER AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.383527","-116.968445","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"6908","2011BAZ3997","LEWISTON CITY STP","900 7TH AVE N","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.427758","-117.021848","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4197","2011BAZ3998","LEWISTON CITY WW COLLECTION","3106 NORTH SOUTH HWY","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4198","2011BAZ3999","LEWISTON CLEANING WORKS 21ST ST","740 21ST ST","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.412943","-117.002268","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4199","2011BAZ4000","LEWISTON CLEANING WORKS MAIN","408 MAIN ST","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.421411","-117.027759","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"14421","2012BAZ52","LEWISTON GUN CLUB","890 OCONNER RD","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.369501","-117.025791","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4200","2011BAZ4003","LEWISTON MORNING TRIBUNE","505 CAPITAL "C" ST","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.422782","-117.026538","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9041","2011BAZ4004","LEWISTON ORCHARDS IRRIGATION","1520 POWERS AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.369497","-116.951247","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4201","2011BAZ4005","LEWISTON ORCHARDS IRRIGATION DIST FILTER PLANT","3536 SHADY LN","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.371153","-116.875095","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4202","2011BAZ4006","LEWISTON PRE MIX CONCRETE INC","1402 SNAKE RIVER AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.406362","-117.034354","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9042","2011BAZ4007","LEWISTON SD","3317 12TH ST","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.382947","-116.969635","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4142","2011BAZ3847","L & G TRUCKING","12086 W RAMROD DR","BOISE","Ada","RCRA Hazardous Waste Sites","43.636946","-116.332911","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4143","2011BAZ3848","L & H TRUCKING INC","1034 E CHILCO RD","RATHDRUM","Kootenai","RCRA Hazardous Waste Sites","47.856013","-116.794199","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"9043","2011BAZ4012","LIBERTY MART NORTH LLC","226 22ND ST N","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.423319","-117.00123","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"7399","2011BAZ5849","LIBERTY STOP N GO","6902 W SELTICE WAY","STATE LINE","Kootenai","RCRA Hazardous Waste Sites","47.70366","-117.03815","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","yes","RCRA Hazardous Waste Sites"
"4204","2011BAZ4014","LIGNETICS OF IDAHO","31756 HWY 200 E","KOOTENAI","Bonner","RCRA Hazardous Waste Sites","48.307664","-116.522684","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4206","2011BAZ4019","LINDSAY TRUCK & TOWING","6754 OVERLAND DR","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.436604","-112.118034","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4207","2011BAZ4020","LINEAL VENEER LLC","1704 INDUSTRIAL WAY","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.655301","-116.657583","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4210","2011BAZ4025","LIQUID AIR CORP","3450 N HITT RD (3450 N 25 E)","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.52714","-111.983398","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4211","2011BAZ4026","LITEHOUSE INC","1109 N ELLA AVE","SANDPOINT","Bonner","RCRA Hazardous Waste Sites","48.28406","-116.56379","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4212","2011BAZ4027","LITHIA BODY & PAINT OF BOISE","1318 N MAPLE GROVE RD","BOISE","Ada","RCRA Hazardous Waste Sites","43.616512","-116.293409","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6916","2011BAZ4028","LITHIA CHEVROLET OF TWIN FALLS","1654 BLUE LAKES BLVD N","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.591027","-114.459101","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"9048","2011BAZ4029","LITHIA COLLISION CENTER","8155 W CHINDEN BLVD","GARDEN CITY","Ada","RCRA Hazardous Waste Sites","43.65051","-116.2838","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4213","2011BAZ4030","LITHIA FORD CHRYSLER OF BOISE","3150 W MAIN ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.621824","-116.228739","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"13874","2011BAZ4031","LITHIA FORD OF BOISE","8853 W FAIRVIEW AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.618346","-116.292498","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4214","2011BAZ4032","LITHIA LINCOLN MERCURY ISUZU OF BOISE","9485 W FAIRVIEW AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.619034","-116.299641","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4215","2011BAZ4033","LITHOCRAFT","617 BROAD ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.612273","-116.203974","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4216","2011BAZ4034","LITHOGRAPHICS INC","5441 W KENDALL ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.616728","-116.249028","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4218","2011BAZ4038","LITTLE CATTLE CO","6139 EDNA LN","STAR","Canyon","RCRA Hazardous Waste Sites","43.758287","-116.515815","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4219","2011BAZ4040","LITTLE TREE STORAGE UNIT 234","250 BENTZ RD","RATHDRUM","Kootenai","RCRA Hazardous Waste Sites","47.794735","-116.789475","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3292","2011BAZ1817","LKQ BARGER AUTO PARTS","520 E 47TH ST","GARDEN CITY","Ada","RCRA Hazardous Waste Sites","43.642301","-116.253992","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6864","2011BAZ3849","L & L FURNITURE INC","2310 W FAIRVIEW AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.620955","-116.219039","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"4222","2011BAZ4048","LLOYD SAUBERAN AUTO ELECTRIC","1916 SHERMAN AVE","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.673085","-116.758581","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4145","2011BAZ3851","L & L TRUCKING INC","10269 ROAN MEADOWS DR","BOISE","Ada","RCRA Hazardous Waste Sites","43.57276","-116.310041","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"125482","2016BAZ18","L & M ENTERPRISES","48 S 100 W","JEROME","Jerome","RCRA Hazardous Waste Sites","42.717223","-114.537602","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4223","2011BAZ4050","LOCAL COLOR","804 N 4TH ST","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.680437","-116.780718","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4224","2011BAZ4051","LOCAL MOTION INC","331 E IDAHO AVE","HOMEDALE","Owyhee","RCRA Hazardous Waste Sites","43.617947","-116.927493","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4225","2011BAZ4052","LOCAL MOTION TRANSPORTATION","811 W PLYMOUTH ST","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.693544","-116.685665","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4227","2011BAZ4059","LONG & ASSOCIATES","669 W QUINN RD BLDG 24","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.901501","-112.460408","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"4228","2011BAZ4061","LONGVIEW FIBRE CO","348 S PARK AVE W","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.550612","-114.485836","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
